id,label
57733,22
57734,22
57735,22
57736,22
57737,23
57738,23
57739,84
57740,85
57741,86
57742,39
57743,105
57744,105
57745,112
57746,106
57747,106
57748,106
57749,41
57750,41
57751,41
57752,41
57753,41
57754,24
57755,25
57756,26
57757,78
57758,78
57759,79
57760,79
57761,79
57762,79
57763,80
57764,80
57765,80
57766,80
57767,69
57768,130
57769,70
57770,70
57771,71
57772,71
57773,24
57774,25
57775,84
57776,81
57777,85
57778,85
57779,82
57780,82
57781,45
57782,47
57783,24
57784,25
57785,78
57786,78
57787,78
57788,78
57789,78
57790,79
57791,79
57792,79
57793,79
57794,79
57795,79
57796,79
57797,79
57798,79
57799,33
57800,34
57801,34
57802,22
57803,22
57804,22
57805,22
57806,22
57807,22
57808,22
57809,22
57810,22
57811,22
57812,23
57813,23
57814,23
57815,23
57816,102
57817,102
57818,102
57819,103
57820,103
57821,104
57822,104
57823,104
57824,111
57825,111
57826,112
57827,112
57828,112
57829,112
57830,113
57831,113
57832,113
57833,129
57834,129
57835,129
57836,130
57837,130
57838,130
57839,130
57840,130
57841,130
57842,130
57843,130
57844,131
57845,131
57846,131
57847,131
57848,131
57849,131
57850,131
57851,131
57852,66
57853,68
57854,100
57855,100
57856,100
57857,101
57858,101
57859,101
57860,101
57861,101
57862,101
57863,101
57864,0
57865,0
57866,0
57867,2
57868,2
57869,2
57870,2
57871,2
57872,2
57873,108
57874,108
57875,9
57876,9
57877,9
57878,9
57879,9
57880,108
57881,108
57882,108
57883,108
57884,109
57885,109
57886,110
57887,110
57888,102
57889,102
57890,102
57891,103
57892,103
57893,103
57894,103
57895,103
57896,103
57897,104
57898,104
57899,104
57900,90
57901,66
57902,67
57903,91
57904,91
57905,92
57906,50
57907,132
57908,102
57909,102
57910,133
57911,133
57912,133
57913,133
57914,133
57915,134
57916,134
57917,134
57918,81
57919,81
57920,82
57921,82
57922,83
57923,83
57924,83
57925,48
57926,49
57927,50
57928,84
57929,84
57930,85
57931,86
57932,86
57933,24
57934,25
57935,25
57936,25
57937,26
57938,26
57939,102
57940,102
57941,102
57942,102
57943,103
57944,103
57945,103
57946,103
57947,103
57948,103
57949,104
57950,104
57951,104
57952,104
57953,90
57954,90
57955,90
57956,91
57957,91
57958,91
57959,91
57960,92
57961,92
57962,92
57963,111
57964,112
57965,44
57966,24
57967,25
57968,51
57969,99
57970,99
57971,99
57972,99
57973,99
57974,99
57975,99
57976,99
57977,100
57978,100
57979,100
57980,101
57981,48
57982,49
57983,50
57984,50
57985,96
57986,96
57987,96
57988,96
57989,96
57990,96
57991,97
57992,97
57993,97
57994,98
57995,98
57996,99
57997,100
57998,52
57999,53
58000,53
58001,53
58002,132
58003,102
58004,102
58005,102
58006,133
58007,133
58008,133
58009,104
58010,104
58011,104
58012,48
58013,48
58014,49
58015,49
58016,49
58017,50
58018,84
58019,84
58020,85
58021,86
58022,86
58023,66
58024,67
58025,67
58026,67
58027,68
58028,68
58029,75
58030,75
58031,75
58032,75
58033,114
58034,115
58035,115
58036,116
58037,112
58038,77
58039,113
58040,129
58041,66
58042,67
58043,67
58044,121
58045,121
58046,52
58047,52
58048,123
58049,123
58050,53
58051,53
58052,124
58053,124
58054,9
58055,9
58056,9
58057,58
58058,11
58059,11
58060,45
58061,11
58062,11
58063,82
58064,82
58065,83
58066,48
58067,49
58068,49
58069,49
58070,49
58071,49
58072,49
58073,50
58074,84
58075,84
58076,84
58077,85
58078,85
58079,85
58080,85
58081,85
58082,85
58083,85
58084,85
58085,85
58086,126
58087,126
58088,126
58089,126
58090,126
58091,126
58092,127
58093,127
58094,127
58095,127
58096,128
58097,128
58098,128
58099,128
58100,128
58101,49
58102,49
58103,50
58104,50
58105,50
58106,23
58107,36
58108,36
58109,37
58110,37
58111,37
58112,38
58113,51
58114,51
58115,51
58116,52
58117,52
58118,52
58119,53
58120,53
58121,53
58122,53
58123,53
58124,0
58125,0
58126,2
58127,2
58128,2
58129,2
58130,2
58131,2
58132,2
58133,2
58134,108
58135,108
58136,108
58137,108
58138,108
58139,108
58140,108
58141,108
58142,108
58143,108
58144,108
58145,108
58146,108
58147,108
58148,108
58149,108
58150,108
58151,108
58152,108
58153,108
58154,108
58155,108
58156,108
58157,108
58158,108
58159,109
58160,108
58161,108
58162,109
58163,109
58164,109
58165,110
58166,108
58167,109
58168,109
58169,109
58170,109
58171,109
58172,109
58173,110
58174,110
58175,110
58176,81
58177,46
58178,47
58179,24
58180,25
58181,26
58182,57
58183,57
58184,57
58185,58
58186,106
58187,106
58188,106
58189,103
58190,107
58191,107
58192,104
58193,48
58194,24
58195,25
58196,25
58197,25
58198,25
58199,25
58200,25
58201,50
58202,111
58203,111
58204,112
58205,24
58206,24
58207,25
58208,78
58209,78
58210,79
58211,92
58212,79
58213,80
58214,80
58215,127
58216,127
58217,128
58218,128
58219,24
58220,25
58221,119
58222,26
58223,42
58224,42
58225,36
58226,36
58227,37
58228,37
58229,38
58230,38
58231,69
58232,69
58233,70
58234,70
58235,70
58236,71
58237,71
58238,71
58239,45
58240,46
58241,46
58242,47
58243,47
58244,24
58245,25
58246,26
58247,57
58248,57
58249,58
58250,58
58251,58
58252,58
58253,58
58254,59
58255,59
58256,59
58257,51
58258,51
58259,51
58260,52
58261,52
58262,52
58263,52
58264,53
58265,53
58266,53
58267,102
58268,102
58269,102
58270,102
58271,103
58272,104
58273,104
58274,104
58275,111
58276,111
58277,112
58278,112
58279,112
58280,112
58281,113
58282,120
58283,120
58284,121
58285,78
58286,78
58287,78
58288,78
58289,79
58290,79
58291,79
58292,79
58293,80
58294,80
58295,66
58296,67
58297,67
58298,68
58299,68
58300,68
58301,57
58302,57
58303,57
58304,58
58305,58
58306,59
58307,59
58308,42
58309,43
58310,43
58311,44
58312,44
58313,18
58314,18
58315,18
58316,19
58317,19
58318,19
58319,19
58320,19
58321,19
58322,19
58323,29
58324,29
58325,29
58326,29
58327,29
58328,29
58329,57
58330,57
58331,57
58332,57
58333,58
58334,59
58335,59
58336,102
58337,102
58338,103
58339,103
58340,103
58341,103
58342,103
58343,103
58344,104
58345,104
58346,104
58347,24
58348,25
58349,26
58350,84
58351,84
58352,85
58353,86
58354,86
58355,102
58356,102
58357,102
58358,102
58359,103
58360,103
58361,104
58362,104
58363,104
58364,134
58365,45
58366,45
58367,46
58368,37
58369,46
58370,47
58371,24
58372,25
58373,26
58374,84
58375,85
58376,86
58377,86
58378,33
58379,33
58380,33
58381,34
58382,34
58383,34
58384,34
58385,35
58386,35
58387,35
58388,35
58389,35
58390,35
58391,35
58392,111
58393,111
58394,111
58395,111
58396,111
58397,112
58398,112
58399,112
58400,112
58401,113
58402,113
58403,113
58404,69
58405,69
58406,69
58407,70
58408,70
58409,71
58410,71
58411,71
58412,85
58413,85
58414,85
58415,86
58416,54
58417,54
58418,54
58419,54
58420,55
58421,55
58422,55
58423,55
58424,55
58425,55
58426,56
58427,56
58428,111
58429,112
58430,113
58431,69
58432,70
58433,70
58434,70
58435,71
58436,71
58437,102
58438,102
58439,102
58440,103
58441,103
58442,103
58443,103
58444,58
58445,58
58446,59
58447,59
58448,59
58449,66
58450,67
58451,67
58452,67
58453,67
58454,68
58455,68
58456,75
58457,75
58458,75
58459,76
58460,77
58461,77
58462,102
58463,102
58464,102
58465,103
58466,103
58467,103
58468,103
58469,103
58470,104
58471,104
58472,104
58473,111
58474,39
58475,39
58476,39
58477,39
58478,40
58479,40
58480,40
58481,40
58482,40
58483,40
58484,41
58485,41
58486,41
58487,18
58488,18
58489,21
58490,22
58491,22
58492,22
58493,22
58494,19
58495,34
58496,19
58497,19
58498,19
58499,19
58500,19
58501,19
58502,19
58503,20
58504,20
58505,20
58506,84
58507,84
58508,84
58509,85
58510,85
58511,86
58512,72
58513,112
58514,112
58515,112
58516,112
58517,113
58518,74
58519,74
58520,51
58521,51
58522,52
58523,52
58524,52
58525,52
58526,52
58527,52
58528,52
58529,53
58530,66
58531,67
58532,68
58533,75
58534,75
58535,75
58536,76
58537,77
58538,77
58539,102
58540,102
58541,103
58542,103
58543,104
58544,104
58545,104
58546,104
58547,104
58548,96
58549,96
58550,97
58551,97
58552,97
58553,98
58554,98
58555,78
58556,90
58557,90
58558,90
58559,90
58560,91
58561,91
58562,91
58563,91
58564,91
58565,91
58566,91
58567,92
58568,92
58569,92
58570,135
58571,135
58572,135
58573,135
58574,136
58575,136
58576,136
58577,136
58578,107
58579,137
58580,137
58581,24
58582,24
58583,25
58584,26
58585,84
58586,84
58587,84
58588,85
58589,85
58590,85
58591,85
58592,85
58593,86
58594,86
58595,86
58596,9
58597,108
58598,108
58599,9
58600,9
58601,9
58602,2
58603,2
58604,108
58605,108
58606,108
58607,108
58608,108
58609,108
58610,108
58611,108
58612,108
58613,108
58614,108
58615,108
58616,108
58617,108
58618,108
58619,108
58620,108
58621,108
58622,108
58623,108
58624,108
58625,109
58626,108
58627,109
58628,109
58629,110
58630,108
58631,108
58632,109
58633,109
58634,109
58635,109
58636,109
58637,109
58638,110
58639,110
58640,110
58641,110
58642,110
58643,66
58644,66
58645,66
58646,66
58647,67
58648,67
58649,68
58650,68
58651,68
58652,111
58653,112
58654,66
58655,24
58656,25
58657,25
58658,25
58659,25
58660,25
58661,25
58662,26
58663,42
58664,42
58665,43
58666,43
58667,44
58668,44
58669,66
58670,67
58671,67
58672,121
58673,121
58674,121
58675,67
58676,68
58677,68
58678,105
58679,105
58680,105
58681,105
58682,106
58683,106
58684,106
58685,106
58686,106
58687,106
58688,107
58689,107
58690,107
58691,107
58692,120
58693,121
58694,25
58695,121
58696,25
58697,25
58698,25
58699,84
58700,84
58701,85
58702,85
58703,85
58704,85
58705,63
58706,63
58707,63
58708,70
58709,70
58710,70
58711,88
58712,88
58713,64
58714,86
58715,66
58716,120
58717,120
58718,121
58719,121
58720,122
58721,122
58722,75
58723,75
58724,75
58725,76
58726,76
58727,76
58728,77
58729,77
58730,77
58731,77
58732,77
58733,79
58734,79
58735,80
58736,80
58737,69
58738,69
58739,70
58740,70
58741,70
58742,100
58743,100
58744,100
58745,100
58746,52
58747,52
58748,52
58749,53
58750,53
58751,57
58752,57
58753,57
58754,58
58755,58
58756,58
58757,58
58758,58
58759,58
58760,58
58761,58
58762,58
58763,59
58764,59
58765,99
58766,99
58767,99
58768,100
58769,100
58770,101
58771,69
58772,70
58773,70
58774,70
58775,70
58776,70
58777,70
58778,71
58779,71
58780,132
58781,132
58782,132
58783,132
58784,132
58785,133
58786,133
58787,133
58788,133
58789,133
58790,134
58791,134
58792,134
58793,90
58794,90
58795,90
58796,91
58797,91
58798,91
58799,91
58800,91
58801,91
58802,91
58803,91
58804,91
58805,91
58806,91
58807,91
58808,91
58809,91
58810,91
58811,91
58812,91
58813,91
58814,91
58815,91
58816,79
58817,92
58818,84
58819,85
58820,85
58821,86
58822,86
58823,132
58824,133
58825,133
58826,103
58827,103
58828,103
58829,104
58830,104
58831,104
58832,104
58833,104
58834,77
58835,77
58836,77
58837,27
58838,27
58839,27
58840,18
58841,18
58842,18
58843,18
58844,28
58845,28
58846,28
58847,28
58848,28
58849,28
58850,29
58851,29
58852,29
58853,29
58854,80
58855,102
58856,102
58857,102
58858,58
58859,58
58860,58
58861,58
58862,58
58863,59
58864,59
58865,24
58866,24
58867,25
58868,26
58869,84
58870,85
58871,86
58872,51
58873,51
58874,25
58875,25
58876,84
58877,84
58878,84
58879,84
58880,84
58881,85
58882,85
58883,86
58884,86
58885,75
58886,76
58887,76
58888,77
58889,112
58890,77
58891,77
58892,77
58893,77
58894,77
58895,77
58896,77
58897,120
58898,120
58899,120
58900,121
58901,121
58902,121
58903,121
58904,121
58905,121
58906,121
58907,122
58908,122
58909,111
58910,112
58911,44
58912,51
58913,51
58914,51
58915,52
58916,52
58917,122
58918,99
58919,99
58920,99
58921,99
58922,99
58923,99
58924,100
58925,100
58926,100
58927,100
58928,54
58929,54
58930,54
58931,55
58932,55
58933,55
58934,55
58935,55
58936,55
58937,55
58938,56
58939,56
58940,85
58941,85
58942,72
58943,72
58944,72
58945,73
58946,73
58947,73
58948,73
58949,74
58950,74
58951,74
58952,74
58953,81
58954,81
58955,82
58956,82
58957,83
58958,24
58959,25
58960,25
58961,25
58962,84
58963,25
58964,84
58965,85
58966,86
58967,86
58968,102
58969,102
58970,102
58971,103
58972,103
58973,103
58974,103
58975,103
58976,103
58977,104
58978,104
58979,104
58980,104
58981,111
58982,111
58983,46
58984,113
58985,47
58986,24
58987,25
58988,26
58989,26
58990,26
58991,26
58992,111
58993,112
58994,112
58995,126
58996,126
58997,126
58998,126
58999,99
59000,99
59001,99
59002,99
59003,101
59004,66
59005,67
59006,68
59007,75
59008,75
59009,75
59010,76
59011,76
59012,76
59013,76
59014,126
59015,126
59016,126
59017,126
59018,126
59019,126
59020,126
59021,126
59022,126
59023,126
59024,126
59025,127
59026,127
59027,128
59028,128
59029,128
59030,128
59031,128
59032,34
59033,34
59034,34
59035,34
59036,34
59037,35
59038,35
59039,52
59040,52
59041,52
59042,52
59043,52
59044,52
59045,52
59046,52
59047,52
59048,52
59049,52
59050,53
59051,53
59052,53
59053,42
59054,85
59055,85
59056,85
59057,85
59058,85
59059,86
59060,86
59061,24
59062,24
59063,25
59064,25
59065,26
59066,26
59067,26
59068,75
59069,75
59070,61
59071,76
59072,76
59073,77
59074,61
59075,62
59076,62
59077,62
59078,99
59079,99
59080,100
59081,69
59082,69
59083,70
59084,70
59085,71
59086,71
59087,71
59088,121
59089,51
59090,52
59091,52
59092,126
59093,126
59094,127
59095,127
59096,127
59097,127
59098,127
59099,127
59100,127
59101,127
59102,128
59103,128
59104,128
59105,128
59106,128
59107,49
59108,50
59109,50
59110,50
59111,50
59112,96
59113,96
59114,96
59115,96
59116,97
59117,97
59118,97
59119,98
59120,98
59121,98
59122,24
59123,25
59124,25
59125,52
59126,16
59127,123
59128,16
59129,17
59130,123
59131,123
59132,85
59133,85
59134,82
59135,85
59136,85
59137,85
59138,86
59139,86
59140,132
59141,132
59142,132
59143,133
59144,133
59145,133
59146,133
59147,133
59148,133
59149,133
59150,134
59151,134
59152,134
59153,134
59154,134
59155,134
59156,134
59157,134
59158,134
59159,134
59160,134
59161,134
59162,96
59163,96
59164,96
59165,96
59166,111
59167,97
59168,112
59169,112
59170,112
59171,113
59172,66
59173,66
59174,67
59175,68
59176,53
59177,111
59178,111
59179,111
59180,111
59181,111
59182,112
59183,97
59184,98
59185,98
59186,98
59187,98
59188,98
59189,98
59190,98
59191,98
59192,78
59193,79
59194,93
59195,94
59196,28
59197,28
59198,28
59199,28
59200,94
59201,94
59202,29
59203,29
59204,95
59205,95
59206,95
59207,95
59208,95
59209,42
59210,42
59211,42
59212,43
59213,43
59214,44
59215,44
59216,44
59217,24
59218,24
59219,15
59220,15
59221,25
59222,14
59223,25
59224,25
59225,25
59226,50
59227,26
59228,26
59229,72
59230,72
59231,72
59232,72
59233,73
59234,73
59235,73
59236,73
59237,73
59238,74
59239,74
59240,54
59241,54
59242,54
59243,67
59244,55
59245,55
59246,55
59247,55
59248,56
59249,56
59250,56
59251,102
59252,102
59253,102
59254,102
59255,103
59256,103
59257,103
59258,104
59259,104
59260,104
59261,24
59262,25
59263,26
59264,84
59265,85
59266,85
59267,85
59268,85
59269,86
59270,86
59271,102
59272,112
59273,102
59274,112
59275,103
59276,113
59277,113
59278,113
59279,126
59280,127
59281,51
59282,51
59283,52
59284,53
59285,45
59286,45
59287,45
59288,45
59289,46
59290,47
59291,47
59292,25
59293,25
59294,26
59295,132
59296,132
59297,132
59298,132
59299,132
59300,133
59301,133
59302,133
59303,133
59304,134
59305,134
59306,134
59307,18
59308,18
59309,18
59310,19
59311,19
59312,19
59313,19
59314,19
59315,19
59316,19
59317,28
59318,28
59319,28
59320,28
59321,91
59322,91
59323,91
59324,91
59325,91
59326,91
59327,91
59328,91
59329,91
59330,91
59331,91
59332,92
59333,92
59334,92
59335,84
59336,85
59337,85
59338,85
59339,86
59340,86
59341,0
59342,0
59343,0
59344,0
59345,0
59346,0
59347,0
59348,0
59349,0
59350,1
59351,1
59352,1
59353,1
59354,1
59355,1
59356,1
59357,1
59358,1
59359,2
59360,2
59361,2
59362,2
59363,2
59364,2
59365,2
59366,2
59367,2
59368,2
59369,2
59370,2
59371,2
59372,27
59373,27
59374,27
59375,27
59376,27
59377,28
59378,19
59379,19
59380,29
59381,29
59382,20
59383,20
59384,20
59385,84
59386,85
59387,85
59388,85
59389,86
59390,37
59391,37
59392,78
59393,78
59394,78
59395,79
59396,79
59397,79
59398,79
59399,79
59400,79
59401,80
59402,80
59403,22
59404,22
59405,22
59406,22
59407,22
59408,22
59409,22
59410,22
59411,22
59412,34
59413,34
59414,34
59415,34
59416,22
59417,22
59418,22
59419,22
59420,22
59421,22
59422,22
59423,22
59424,23
59425,23
59426,84
59427,84
59428,85
59429,85
59430,86
59431,42
59432,42
59433,43
59434,44
59435,44
59436,27
59437,27
59438,27
59439,27
59440,28
59441,28
59442,28
59443,94
59444,94
59445,94
59446,94
59447,94
59448,94
59449,52
59450,52
59451,52
59452,52
59453,21
59454,21
59455,22
59456,22
59457,22
59458,22
59459,22
59460,22
59461,22
59462,23
59463,23
59464,23
59465,23
59466,111
59467,111
59468,112
59469,113
59470,102
59471,103
59472,103
59473,103
59474,103
59475,103
59476,103
59477,103
59478,103
59479,103
59480,103
59481,103
59482,104
59483,104
59484,104
59485,104
59486,69
59487,69
59488,70
59489,70
59490,70
59491,70
59492,70
59493,70
59494,70
59495,70
59496,70
59497,70
59498,70
59499,70
59500,70
59501,70
59502,70
59503,70
59504,70
59505,70
59506,70
59507,70
59508,70
59509,70
59510,71
59511,71
59512,71
59513,71
59514,71
59515,71
59516,71
59517,71
59518,71
59519,108
59520,108
59521,108
59522,108
59523,108
59524,108
59525,108
59526,108
59527,108
59528,108
59529,108
59530,108
59531,108
59532,108
59533,108
59534,108
59535,108
59536,108
59537,109
59538,109
59539,96
59540,97
59541,97
59542,98
59543,98
59544,98
59545,69
59546,70
59547,70
59548,70
59549,70
59550,70
59551,71
59552,71
59553,71
59554,71
59555,96
59556,96
59557,97
59558,97
59559,97
59560,98
59561,98
59562,98
59563,98
59564,98
59565,98
59566,98
59567,90
59568,90
59569,90
59570,78
59571,78
59572,78
59573,78
59574,78
59575,78
59576,78
59577,78
59578,79
59579,79
59580,79
59581,79
59582,80
59583,80
59584,80
59585,42
59586,42
59587,36
59588,36
59589,36
59590,36
59591,89
59592,36
59593,36
59594,37
59595,37
59596,37
59597,38
59598,21
59599,21
59600,21
59601,22
59602,22
59603,22
59604,31
59605,31
59606,31
59607,22
59608,22
59609,22
59610,22
59611,22
59612,22
59613,22
59614,23
59615,23
59616,23
59617,23
59618,23
59619,75
59620,17
59621,17
59622,17
59623,75
59624,75
59625,75
59626,75
59627,76
59628,76
59629,108
59630,108
59631,108
59632,108
59633,109
59634,110
59635,110
59636,110
59637,110
59638,110
59639,110
59640,110
59641,110
59642,110
59643,108
59644,2
59645,108
59646,109
59647,109
59648,110
59649,110
59650,2
59651,2
59652,108
59653,108
59654,108
59655,108
59656,108
59657,108
59658,108
59659,108
59660,108
59661,108
59662,108
59663,108
59664,108
59665,108
59666,108
59667,108
59668,109
59669,109
59670,109
59671,109
59672,109
59673,109
59674,109
59675,109
59676,109
59677,108
59678,108
59679,108
59680,108
59681,108
59682,109
59683,109
59684,109
59685,109
59686,109
59687,109
59688,110
59689,108
59690,108
59691,109
59692,109
59693,109
59694,109
59695,109
59696,109
59697,110
59698,110
59699,110
59700,110
59701,102
59702,102
59703,102
59704,103
59705,103
59706,103
59707,103
59708,103
59709,104
59710,104
59711,104
59712,104
59713,111
59714,111
59715,111
59716,112
59717,112
59718,113
59719,27
59720,27
59721,27
59722,28
59723,28
59724,28
59725,28
59726,28
59727,29
59728,29
59729,29
59730,29
59731,100
59732,100
59733,100
59734,100
59735,101
59736,69
59737,69
59738,70
59739,70
59740,71
59741,71
59742,132
59743,132
59744,132
59745,133
59746,133
59747,133
59748,133
59749,134
59750,134
59751,48
59752,48
59753,25
59754,25
59755,25
59756,25
59757,50
59758,26
59759,124
59760,46
59761,46
59762,46
59763,47
59764,24
59765,25
59766,26
59767,78
59768,78
59769,79
59770,79
59771,79
59772,79
59773,79
59774,80
59775,48
59776,48
59777,48
59778,49
59779,49
59780,49
59781,50
59782,23
59783,23
59784,50
59785,57
59786,57
59787,57
59788,58
59789,58
59790,59
59791,111
59792,111
59793,111
59794,112
59795,112
59796,113
59797,126
59798,126
59799,127
59800,127
59801,127
59802,128
59803,128
59804,128
59805,128
59806,95
59807,87
59808,87
59809,87
59810,87
59811,87
59812,88
59813,88
59814,88
59815,88
59816,89
59817,89
59818,6
59819,6
59820,21
59821,21
59822,22
59823,21
59824,22
59825,22
59826,22
59827,22
59828,22
59829,22
59830,22
59831,22
59832,23
59833,23
59834,23
59835,84
59836,84
59837,86
59838,86
59839,86
59840,111
59841,111
59842,112
59843,112
59844,112
59845,113
59846,66
59847,54
59848,54
59849,67
59850,67
59851,67
59852,50
59853,68
59854,60
59855,60
59856,61
59857,61
59858,62
59859,102
59860,132
59861,102
59862,103
59863,103
59864,104
59865,104
59866,104
59867,24
59868,24
59869,25
59870,26
59871,123
59872,123
59873,124
59874,124
59875,36
59876,36
59877,36
59878,36
59879,36
59880,37
59881,37
59882,38
59883,38
59884,99
59885,99
59886,100
59887,100
59888,100
59889,101
59890,49
59891,35
59892,35
59893,23
59894,111
59895,111
59896,111
59897,113
59898,113
59899,25
59900,85
59901,85
59902,85
59903,85
59904,85
59905,86
59906,132
59907,132
59908,132
59909,133
59910,133
59911,133
59912,133
59913,134
59914,134
59915,134
59916,78
59917,78
59918,79
59919,79
59920,90
59921,90
59922,90
59923,90
59924,91
59925,91
59926,92
59927,92
59928,92
59929,92
59930,92
59931,75
59932,76
59933,76
59934,77
59935,77
59936,77
59937,24
59938,25
59939,26
59940,78
59941,78
59942,79
59943,79
59944,80
59945,80
59946,80
59947,42
59948,60
59949,61
59950,62
59951,62
59952,62
59953,24
59954,25
59955,25
59956,25
59957,25
59958,25
59959,25
59960,26
59961,123
59962,123
59963,124
59964,51
59965,51
59966,52
59967,52
59968,52
59969,52
59970,53
59971,81
59972,81
59973,82
59974,82
59975,82
59976,82
59977,83
59978,83
59979,83
59980,24
59981,25
59982,25
59983,26
59984,84
59985,84
59986,84
59987,85
59988,85
59989,86
59990,86
59991,111
59992,112
59993,112
59994,102
59995,103
59996,104
59997,104
59998,113
59999,113
60000,113
60001,113
60002,77
60003,48
60004,48
60005,23
60006,23
60007,23
60008,123
60009,124
60010,124
60011,24
60012,24
60013,24
60014,24
60015,25
60016,26
60017,26
60018,96
60019,96
60020,97
60021,97
60022,98
60023,98
60024,98
60025,98
60026,98
60027,98
60028,98
60029,66
60030,69
60031,69
60032,66
60033,67
60034,67
60035,67
60036,68
60037,100
60038,100
60039,100
60040,100
60041,100
60042,101
60043,101
60044,42
60045,43
60046,44
60047,66
60048,67
60049,25
60050,68
60051,84
60052,84
60053,85
60054,89
60055,45
60056,24
60057,47
60058,24
60059,25
60060,26
60061,26
60062,36
60063,36
60064,36
60065,36
60066,37
60067,37
60068,38
60069,38
60070,99
60071,99
60072,99
60073,100
60074,100
60075,66
60076,66
60077,67
60078,68
60079,111
60080,112
60081,66
60082,67
60083,67
60084,67
60085,68
60086,68
60087,105
60088,105
60089,105
60090,105
60091,106
60092,106
60093,106
60094,107
60095,107
60096,107
60097,107
60098,96
60099,96
60100,96
60101,96
60102,76
60103,76
60104,76
60105,77
60106,77
60107,77
60108,77
60109,77
60110,77
60111,77
60112,18
60113,18
60114,18
60115,21
60116,22
60117,22
60118,22
60119,22
60120,22
60121,22
60122,22
60123,23
60124,23
60125,23
60126,23
60127,102
60128,102
60129,102
60130,103
60131,103
60132,103
60133,103
60134,103
60135,104
60136,104
60137,104
60138,104
60139,104
60140,96
60141,63
60142,58
60143,58
60144,58
60145,59
60146,59
60147,59
60148,51
60149,51
60150,51
60151,52
60152,53
60153,53
60154,53
60155,102
60156,102
60157,102
60158,103
60159,103
60160,103
60161,103
60162,103
60163,104
60164,104
60165,104
60166,48
60167,48
60168,48
60169,49
60170,49
60171,50
60172,50
60173,123
60174,123
60175,123
60176,124
60177,52
60178,52
60179,100
60180,100
60181,100
60182,100
60183,101
60184,24
60185,25
60186,78
60187,78
60188,78
60189,78
60190,79
60191,79
60192,79
60193,79
60194,80
60195,80
60196,129
60197,129
60198,129
60199,130
60200,130
60201,130
60202,130
60203,130
60204,130
60205,130
60206,130
60207,130
60208,130
60209,130
60210,130
60211,131
60212,131
60213,131
60214,131
60215,131
60216,52
60217,52
60218,52
60219,52
60220,52
60221,52
60222,52
60223,52
60224,52
60225,52
60226,53
60227,53
60228,53
60229,132
60230,132
60231,132
60232,132
60233,133
60234,133
60235,133
60236,133
60237,133
60238,133
60239,133
60240,133
60241,133
60242,134
60243,134
60244,134
60245,134
60246,134
60247,134
60248,134
60249,2
60250,108
60251,108
60252,108
60253,108
60254,108
60255,108
60256,108
60257,108
60258,108
60259,108
60260,108
60261,108
60262,108
60263,108
60264,108
60265,108
60266,108
60267,108
60268,108
60269,108
60270,108
60271,109
60272,110
60273,110
60274,110
60275,110
60276,110
60277,110
60278,110
60279,108
60280,108
60281,108
60282,108
60283,108
60284,108
60285,108
60286,108
60287,108
60288,109
60289,109
60290,109
60291,109
60292,109
60293,109
60294,109
60295,109
60296,109
60297,109
60298,109
60299,109
60300,109
60301,109
60302,109
60303,109
60304,109
60305,109
60306,109
60307,110
60308,108
60309,108
60310,108
60311,108
60312,108
60313,108
60314,108
60315,108
60316,108
60317,108
60318,108
60319,63
60320,63
60321,63
60322,63
60323,63
60324,63
60325,63
60326,63
60327,64
60328,64
60329,65
60330,69
60331,69
60332,69
60333,70
60334,70
60335,70
60336,70
60337,70
60338,70
60339,70
60340,70
60341,71
60342,71
60343,71
60344,24
60345,50
60346,50
60347,111
60348,111
60349,111
60350,76
60351,76
60352,76
60353,76
60354,76
60355,77
60356,77
60357,84
60358,85
60359,86
60360,86
60361,18
60362,18
60363,18
60364,19
60365,19
60366,19
60367,19
60368,19
60369,19
60370,19
60371,19
60372,19
60373,19
60374,19
60375,78
60376,78
60377,79
60378,79
60379,79
60380,79
60381,79
60382,80
60383,80
60384,25
60385,26
60386,26
60387,72
60388,72
60389,72
60390,72
60391,73
60392,73
60393,73
60394,74
60395,74
60396,74
60397,66
60398,25
60399,68
60400,68
60401,132
60402,132
60403,132
60404,132
60405,133
60406,133
60407,133
60408,134
60409,134
60410,134
60411,134
60412,112
60413,112
60414,44
60415,66
60416,66
60417,25
60418,26
60419,102
60420,103
60421,103
60422,103
60423,103
60424,103
60425,103
60426,104
60427,104
60428,104
60429,75
60430,75
60431,61
60432,77
60433,77
60434,24
60435,24
60436,24
60437,25
60438,25
60439,25
60440,50
60441,50
60442,50
60443,102
60444,102
60445,102
60446,103
60447,103
60448,103
60449,103
60450,104
60451,104
60452,104
60453,66
60454,67
60455,68
60456,87
60457,88
60458,88
60459,88
60460,89
60461,45
60462,46
60463,47
60464,24
60465,26
60466,26
60467,111
60468,111
60469,112
60470,45
60471,46
60472,46
60473,46
60474,47
60475,24
60476,25
60477,26
60478,26
60479,111
60480,111
60481,111
60482,111
60483,111
60484,112
60485,112
60486,112
60487,112
60488,113
60489,113
60490,48
60491,48
60492,48
60493,49
60494,49
60495,50
60496,50
60497,84
60498,85
60499,86
60500,105
60501,105
60502,105
60503,106
60504,106
60505,107
60506,107
60507,41
60508,41
60509,24
60510,25
60511,78
60512,78
60513,78
60514,78
60515,79
60516,79
60517,79
60518,79
60519,79
60520,80
60521,24
60522,67
60523,68
60524,102
60525,102
60526,102
60527,103
60528,103
60529,103
60530,103
60531,103
